id_x,date,client_id_x,card_id,amount,use_chip,merchant_id,merchant_city,merchant_state,zip,mcc,errors,id_y,current_age,retirement_age,birth_year,birth_month,gender,address,latitude,longitude,per_capita_income,yearly_income,total_debt,credit_score,num_credit_cards,id,client_id_y,card_brand,card_type,card_number,expires,cvv,has_chip,num_cards_issued,credit_limit,acct_open_date,year_pin_last_changed,card_on_dark_web,transaction_id,is_fraud,hour,day_of_week,is_weekend,is_night,amount_abs,is_negative,is_large_amount,user_avg_amount,user_std_amount,user_max_amount,user_first_tx,user_last_tx,user_tx_count,user_unique_merchants,card_avg_amount,card_std_amount,card_tx_count,card_unique_merchants,merchant_avg_amount,merchant_std_amount,merchant_tx_count,merchant_unique_users,amount_vs_user_avg,amount_vs_card_avg,high_risk_hour,high_risk_day,unusual_amount,fraud_score
20860210,2018-02-24 08:30:00,1511,5502,188.11,Chip Transaction,86616,Baraboo,WI,53913.0,4814,,1511,43,66,1977,1,Male,18 Norfolk Boulevard,43.07,-89.38,$23680,$48279,$114254,719,2,5502,1511,Visa,Debit,4992990568824247,05/2023,457,YES,1,$19856,11/2007,2011,No,20860210.0,False,8,5,True,False,188.11,False,True,45.2,62.25,426.03,2010-02-10 08:11:00,2019-10-28 08:40:00,74,32,68.55,87.76,30,19,114.8,69.51,274,193,4.071645021645022,2.704672897196262,False,True,True,0.5305724948108608
17526164,2016-03-17 13:34:00,1114,4650,160.19,Chip Transaction,86616,Gosport,IN,47433.0,4814,,1114,44,66,1976,1,Male,9900 Ninth Avenue,39.02,-86.93,$18204,$37115,$58438,685,3,4650,1114,Visa,Credit,4417056929607717,10/2017,693,YES,2,$12500,09/2007,2013,No,,,13,3,False,False,160.19,False,True,42.34,45.28,243.65,2010-01-09 12:26:00,2019-10-26 11:23:00,77,35,46.43,46.68,28,17,114.8,69.51,274,193,3.696123673281033,3.3773982711364114,False,False,True,0.5304776366016718
15865831,2015-03-27 11:14:00,1993,4176,110.51,Chip Transaction,60569,San Francisco,CA,94109.0,5300,,1993,59,72,1960,3,Female,963 11th Drive,37.35,-122.03,$45509,$92785,$122254,786,6,4176,1993,Mastercard,Debit,5730095777634107,05/2015,347,YES,1,$36982,08/2006,2009,No,,,11,4,False,False,110.51,False,False,67.45,125.19,849.2,2010-01-01 09:27:00,2019-10-06 09:16:00,68,31,66.81,42.73,5,4,65.93,58.94,2354,891,1.6144631117604091,1.6297006341247604,False,False,False,0.530275003840481
20669430,2018-01-14 14:38:00,920,2484,201.0,Chip Transaction,52923,Irving,TX,75061.0,3504,,920,41,68,1978,11,Female,37 Sixth Lane,35.11,-106.62,$14078,$28704,$103891,700,2,2484,920,Mastercard,Credit,5388350141546014,01/2020,278,YES,2,$8100,04/2005,2008,No,20669430.0,False,14,6,True,False,201.0,False,True,37.88,54.95,263.4,2010-01-05 07:08:00,2018-06-11 22:25:00,40,17,34.04,45.75,27,13,249.31,121.63,113,106,5.169753086419753,5.736301369863014,False,True,True,0.5295892299175555
20762944,2018-02-03 11:51:00,1642,5206,125.44,Chip Transaction,75034,Toms River,NJ,8755.0,5045,,1642,37,66,1982,4,Female,48190 Plum Drive,39.96,-74.06,$19848,$40470,$41938,731,5,5206,1642,Mastercard,Credit,5451362125568437,03/2020,365,YES,1,$11200,10/2010,2010,No,20762944.0,False,11,5,True,False,125.44,False,False,41.89,108.73,818.22,2010-03-07 18:42:00,2019-10-03 09:48:00,91,30,63.57,155.44,32,17,159.65,115.32,13,13,2.924691070179529,1.9426978472975067,False,True,False,0.5294926971212024
19725218,2017-06-28 17:27:00,1725,3296,119.47,Chip Transaction,30286,Dallas,TX,75379.0,4814,,1725,49,66,1970,9,Female,791 11th Boulevard,37.55,-77.46,$20917,$42652,$133935,729,6,3296,1725,Mastercard,Debit,5197218235211418,01/2021,955,YES,2,$30950,06/2005,2020,No,19725218.0,False,17,2,False,False,119.47,False,False,62.7,66.76,465.0,2010-03-07 12:23:00,2019-10-05 11:33:00,90,29,71.64,30.84,18,8,117.08,69.23,280,193,1.8755102040816325,1.6446861233480177,False,False,False,0.5288941209576681
15908895,2015-04-05 14:00:00,1771,3098,148.14,Online Transaction,4802,ONLINE,,,4899,,1771,41,66,1978,12,Male,7662 Mountain View Boulevard,38.76,-121.28,$25476,$51943,$61722,794,3,3098,1771,Mastercard,Debit,5154358829015666,03/2022,153,YES,1,$27534,05/2011,2011,No,15908895.0,False,14,6,True,False,148.14,False,False,37.9,45.69,174.72,2010-04-29 07:38:00,2019-10-10 07:50:00,103,32,69.53,57.32,33,20,140.58,59.48,55,55,3.8082262210796913,2.1003828158230538,False,True,True,0.5288357066928844
19142313,2017-02-25 10:35:00,1301,3595,257.25,Online Transaction,94212,ONLINE,,,7996,,1301,26,66,1993,5,Female,9530 Washington Street,38.1,-122.63,$30335,$61850,$81158,728,9,3595,1301,Visa,Debit,4420959167134444,09/2023,75,YES,1,$20031,06/2015,2015,No,19142313.0,False,10,5,True,False,257.25,False,True,46.86,87.74,533.42,2013-06-08 13:46:00,2019-10-08 10:09:00,68,28,45.31,87.67,9,8,163.92,61.1,11,9,5.375052235687422,5.554955733103001,False,True,True,0.5286466698536743
9778640,2011-07-10 12:28:00,657,4662,105.43,Swipe Transaction,57133,Waianae,HI,96792.0,3730,,657,83,68,1936,11,Female,2780 Martin Luther King Drive,44.45,-95.78,$20697,$33897,$533,705,4,4662,657,Mastercard,Debit,5220530694931902,05/2024,201,YES,1,$24186,09/2008,2008,No,9778640.0,False,12,6,True,False,105.43,False,False,49.0,80.83,462.0,2010-06-11 08:06:00,2019-10-17 14:23:00,37,27,57.18,93.9,26,21,245.42,130.92,112,109,2.1086,1.8121347542110693,False,True,False,0.527820632847823
20743597,2018-01-30 11:29:00,1210,4846,170.65,Swipe Transaction,57133,Waianae,HI,96792.0,3730,,1210,32,65,1987,11,Male,6415 Sussex Lane,41.0,-76.85,$16935,$34531,$60156,703,4,4846,1210,Amex,Credit,347615356543698,10/2020,81,YES,2,$8600,09/2013,2013,No,20743597.0,False,11,1,False,False,170.65,False,True,39.83,35.05,170.65,2010-01-21 15:54:00,2019-09-20 07:36:00,76,25,41.29,40.31,22,13,245.42,130.92,112,109,4.179524859172178,4.03523291558288,False,False,True,0.5277582391992808
17135400,2015-12-24 06:50:00,1019,5170,299.12,Chip Transaction,76639,Pomona,CA,91768.0,5732,,1019,81,57,1939,1,Female,482 Grant Street,34.09,-117.96,$15775,$29928,$2028,713,4,5170,1019,Visa,Credit,4318814007161209,03/2016,388,YES,2,$3300,10/2009,2010,No,,,6,3,False,False,299.12,False,True,60.15,70.09,363.0,2010-01-06 09:25:00,2019-10-12 11:05:00,59,31,126.49,107.54,8,7,141.46,177.21,41,40,4.891578086672118,2.346223233194761,False,False,True,0.527648879786121
22920542,2019-05-06 15:52:00,68,27,168.16,Chip Transaction,59474,Auxvasse,MO,65231.0,3722,,68,42,70,1977,10,Male,58 Birch Lane,41.55,-90.6,$20599,$41997,$0,704,3,27,68,Visa,Credit,4099623033306950,09/2021,74,YES,2,$9900,01/2002,2019,No,22920542.0,False,15,0,False,False,168.16,False,True,63.5,65.71,520.06,2010-03-14 15:52:00,2019-09-05 11:28:00,99,32,75.16,89.52,43,19,280.78,131.34,99,98,2.607131782945737,2.207983193277311,False,False,False,0.5274268494401286
19119385,2017-02-20 14:42:00,65,5108,183.59,Swipe Transaction,59474,Moundsville,WV,26041.0,3722,,65,51,72,1968,10,Female,4514 Elm Street,33.99,-81.08,$16928,$34517,$74143,645,2,5108,65,Mastercard,Debit,5427512329623870,11/2020,476,YES,2,$5066,10/2008,2016,No,19119385.0,False,14,0,False,False,183.59,False,True,38.27,70.72,458.0,2010-04-26 08:36:00,2019-09-24 21:35:00,68,32,55.86,92.02,36,22,280.78,131.34,99,98,4.675070028011204,3.2288075976081605,False,False,True,0.5270606192483117
19148452,2017-02-26 15:37:00,1509,5276,180.34,Online Transaction,56276,ONLINE,,,4899,,1509,67,71,1952,8,Female,1429 Summit Drive,39.38,-76.55,$23096,$47087,$92489,820,5,5276,1509,Mastercard,Debit,5410637796399201,09/2022,983,YES,1,$20706,10/2013,2013,No,19148452.0,False,15,6,True,False,180.34,False,True,40.86,91.45,768.93,2010-02-25 01:53:00,2019-10-31 16:03:00,106,39,28.32,48.65,24,15,141.88,62.85,68,65,4.308170090778787,6.15075034106412,False,True,True,0.5265551490278848
7673420,2010-02-20 11:06:00,1731,5930,192.07,Online Transaction,726,ONLINE,,,4900,,1731,64,66,1956,1,Female,599 First Drive,34.14,-117.45,$23172,$47242,$62224,704,6,5930,1731,Mastercard,Credit,5225763870748438,06/2020,627,YES,1,$6000,12/2008,2010,No,7673420.0,False,11,5,True,False,192.07,False,True,51.38,59.02,253.98,2010-02-03 16:38:00,2019-07-29 14:23:00,28,20,66.31,85.19,4,4,119.59,65.23,99,67,3.666857579228713,2.85351359381964,False,True,True,0.5263145497114898
14754662,2014-07-29 07:26:00,801,215,145.36,Swipe Transaction,74934,Oakland,CA,94606.0,3596,,801,82,69,1938,2,Female,2303 12th Lane,32.73,-101.95,$14989,$23175,$1626,723,5,215,801,Visa,Credit,4237390837653269,09/2024,620,YES,1,$8600,01/2009,2010,No,,,7,1,False,False,145.36,False,False,57.05,141.74,1033.91,2010-01-12 16:19:00,2019-09-14 20:58:00,55,35,174.65,290.21,11,10,272.93,121.3,108,101,2.5040482342807926,0.8275547964702534,False,False,False,0.5255910723166731
20286630,2017-10-25 14:42:00,948,3083,386.0,Chip Transaction,57133,Waianae,HI,96792.0,3730,,948,53,65,1966,12,Female,1540 El Camino Avenue,26.74,-80.12,$18205,$37119,$55010,718,5,3083,948,Visa,Credit,4763339915481098,06/2023,488,YES,2,$8300,05/2010,2010,No,20286630.0,False,14,2,False,False,386.0,False,True,56.52,87.42,394.0,2010-06-22 06:17:00,2019-08-04 09:13:00,57,32,71.97,92.76,17,16,245.42,130.92,112,109,6.710709318497913,5.289845141839112,False,False,True,0.5254654408452568
22752821,2019-04-01 08:05:00,1576,5248,259.77,Chip Transaction,29742,Linden,MI,48451.0,3256,,1576,88,65,1932,1,Female,2947 Lake Lane,42.66,-83.38,$24578,$36764,$839,712,8,5248,1576,Visa,Debit,4736934707075232,03/2023,978,YES,1,$15807,10/2011,2011,No,22752821.0,False,8,0,False,False,259.77,False,True,47.26,77.01,419.29,2010-01-19 13:31:00,2019-09-18 08:23:00,106,51,75.91,108.58,21,16,738.41,444.8,17,17,5.382718607542478,3.377584189312183,False,False,True,0.5245014059062304
23363120,2019-08-08 10:24:00,1282,364,494.25,Chip Transaction,38489,Lake Villa,IL,60046.0,3058,,1282,34,66,1985,3,Female,404 Main Lane,45.76,-108.57,$20231,$41249,$42268,695,2,364,1282,Visa,Debit,4470396121935962,11/2023,109,YES,1,$13193,01/2017,2017,No,23363120.0,False,10,3,False,False,494.25,False,True,46.99,69.29,494.25,2011-12-07 16:55:00,2019-10-17 07:18:00,55,28,87.46,152.92,10,8,899.23,385.45,18,18,10.29902062929777,5.587271082975357,False,False,True,0.5242879703389703
16426073,2015-07-25 12:16:00,1478,4789,100.97,Online Transaction,726,ONLINE,,,4900,,1478,39,66,1980,10,Female,3863 River Avenue,38.93,-121.25,$21829,$44506,$57994,849,3,4789,1478,Mastercard,Debit,5418595509569231,09/2024,749,YES,2,$4183,09/2010,2010,No,,,12,5,True,False,100.97,False,False,63.23,143.39,1173.12,2010-03-13 16:10:00,2019-08-27 13:37:00,74,36,34.56,41.72,21,14,119.59,65.23,99,67,1.572006850381442,2.839426321709786,False,True,False,0.524229057437442
13456046,2013-10-17 14:16:00,1097,4323,125.21,Swipe Transaction,82981,Montague,MI,49437.0,5912,,1097,39,68,1980,10,Male,952 Mountain View Boulevard,43.95,-86.44,$15863,$32343,$59006,732,3,4323,1097,Mastercard,Debit,5064803986712494,01/2022,477,YES,1,$10445,08/2010,2010,No,13456046.0,False,14,3,False,False,125.21,False,False,61.01,68.53,461.0,2010-08-10 16:15:00,2019-09-17 16:22:00,61,31,43.18,34.04,22,15,47.83,44.03,314,108,2.019190453152717,2.834087822544137,False,False,False,0.5240224611838163
23135466,2019-06-21 11:31:00,1107,3698,106.05,Chip Transaction,78644,Las Vegas,NV,89148.0,3775,,1107,71,69,1949,1,Female,836 Summit Boulevard,42.23,-76.34,$18323,$40516,$6908,698,5,3698,1107,Mastercard,Debit,5259128969401805,03/2020,719,YES,1,$14123,07/2003,2006,No,23135466.0,False,11,4,False,False,106.05,False,False,38.21,35.67,178.25,2010-01-16 07:38:00,2019-09-20 08:13:00,95,34,36.77,35.49,28,16,245.36,120.12,121,109,2.704667176740627,2.8077839555202537,False,False,False,0.5240070450490236
15445373,2014-12-26 12:13:00,1267,44,97.99,Swipe Transaction,30286,Seattle,WA,98118.0,4814,,1267,81,65,1938,10,Female,9574 Ocean Drive,47.83,-122.32,$28248,$31912,$2182,630,4,44,1267,Visa,Debit,4194403279790054,08/2024,282,YES,2,$27584,01/2003,2008,No,15445373.0,False,12,4,False,False,97.99,False,False,72.28,51.05,190.93,2010-01-27 06:49:00,2019-08-21 15:25:00,47,36,60.52,39.85,18,17,117.08,69.23,280,193,1.3371997816593886,1.5928153446033808,False,False,False,0.52386183782375
18631985,2016-11-08 16:56:00,1176,2712,262.95,Swipe Transaction,76639,Terre Haute,IN,47802.0,5732,,1176,39,64,1980,10,Male,2411 Hillside Lane,37.94,-87.4,$28126,$57348,$119230,527,3,2712,1176,Amex,Credit,337116884587546,09/2018,164,NO,2,$13400,04/2013,2013,No,18631985.0,False,16,1,False,False,262.95,False,True,62.4,99.4,812.08,2010-02-14 15:25:00,2019-08-26 15:49:00,127,37,138.09,188.05,22,17,141.46,177.21,41,40,4.147476340694007,1.890502552304264,False,False,True,0.5232265089931227
16252937,2015-06-18 12:59:00,1204,3821,194.07,Swipe Transaction,86616,Norwell,MA,2061.0,4814,,1204,42,67,1977,6,Male,583 El Camino Boulevard,42.09,-70.7,$34059,$69440,$129944,743,3,3821,1204,Visa,Debit,4964837149375457,08/2023,692,NO,2,$25079,07/2007,2008,No,16252937.0,False,12,3,False,False,194.07,False,True,72.07,81.61,396.9,2010-03-24 21:55:00,2019-05-25 11:53:00,45,30,87.15,95.19,24,19,114.8,69.51,274,193,2.655946352812372,2.201588201928531,False,False,False,0.5231895810021214
11928525,2012-11-12 13:22:00,1224,3874,122.0,Swipe Transaction,52923,Philadelphia,PA,19134.0,3504,,1224,42,66,1977,9,Male,763 Lexington Avenue,38.99,-76.93,$26224,$53464,$20683,751,4,3874,1224,Visa,Credit,4549441380872550,03/2022,975,YES,2,$15700,07/2008,2011,No,,,13,0,False,False,122.0,False,False,44.21,61.75,477.0,2010-03-08 17:57:00,2019-09-23 07:11:00,134,37,41.9,34.2,24,16,249.31,121.63,113,106,2.6985180269851803,2.843822843822844,False,False,False,0.5231083837758669
16492453,2015-08-08 15:09:00,1693,5940,130.29,Chip Transaction,38602,Mesa,AZ,85275.0,5311,,1693,36,69,1983,4,Female,478 East Drive,33.61,-111.89,$36300,$74016,$85204,702,2,5940,1693,Mastercard,Debit,5128104617797218,03/2017,726,YES,1,$33506,12/2008,2011,No,16492453.0,False,15,5,True,False,130.29,False,False,55.19,71.21,390.0,2010-01-11 16:41:00,2019-10-04 13:22:00,79,28,30.23,36.1,42,16,61.65,50.88,140,67,2.318739989321944,4.171950048030739,False,True,True,0.523062906795285
15694599,2015-02-18 10:15:00,483,4364,129.26,Online Transaction,65108,ONLINE,,,4899,,483,49,68,1971,2,Female,253 West Drive,48.53,-122.31,$19604,$39969,$68456,713,3,4364,483,Mastercard,Debit,5115060727983375,09/2020,594,YES,2,$13224,08/2011,2011,No,15694599.0,False,10,2,False,False,129.26,False,False,57.3,63.76,291.44,2010-07-20 15:47:00,2019-10-09 21:18:00,32,20,39.37,29.54,22,14,173.33,71.97,44,44,2.2171526586620924,3.201882586078771,False,False,True,0.5230530215132568
21767546,2018-09-04 12:55:00,1133,2586,150.72,Online Transaction,56276,ONLINE,,,4899,,1133,30,66,1989,10,Female,781 Federal Street,43.11,-77.8,$22855,$46599,$12700,684,4,2586,1133,Visa,Debit,4874200877830198,04/2023,234,YES,2,$21442,04/2008,2015,No,21767546.0,False,12,1,False,False,150.72,False,False,34.92,39.04,154.0,2010-03-17 09:20:00,2019-09-24 11:34:00,61,32,50.85,47.4,16,14,141.88,62.85,68,65,4.195991091314031,2.906846673095468,False,False,True,0.522556803678431
13980429,2014-02-09 14:42:00,451,3768,235.75,Online Transaction,32480,ONLINE,,,4899,,451,65,67,1954,12,Male,654 Birch Lane,41.26,-96.01,$14199,$28951,$56777,711,2,3768,451,Mastercard,Credit,5187091395766799,05/2020,843,YES,3,$6600,07/2006,2010,No,,,14,6,True,False,235.75,False,True,56.74,57.93,283.11,2010-02-06 22:43:00,2019-10-28 14:50:00,59,24,68.51,58.56,28,15,134.12,62.71,68,67,4.082958087980603,3.3915983311753704,False,True,True,0.5224880066038156
13079121,2013-07-26 13:49:00,1902,4286,221.0,Swipe Transaction,52923,Irwin,PA,15642.0,3504,,1902,36,68,1984,2,Female,4350 Valley Boulevard,39.74,-81.51,$15950,$32522,$28260,769,2,4286,1902,Amex,Credit,398823738054759,09/2020,162,YES,2,$12200,08/2009,2011,No,,,13,4,False,False,221.0,False,True,57.1,52.26,293.27,2010-01-16 06:18:00,2019-10-13 11:57:00,74,39,59.2,55.29,38,25,249.31,121.63,113,106,3.803786574870912,3.67109634551495,False,False,True,0.5224726100325482
23359281,2019-08-07 13:22:00,1494,2340,104.38,Online Transaction,65108,ONLINE,,,4899,,1494,26,71,1993,3,Male,7703 Fourth Avenue,26.14,-80.13,$14191,$28931,$34511,711,4,2340,1494,Discover,Credit,6256655285791156,01/2020,723,YES,2,$4400,03/2015,2015,No,,,13,2,False,False,104.38,False,False,41.92,54.9,246.0,2014-07-18 15:31:00,2019-08-07 13:22:00,25,13,45.4,43.02,7,5,173.33,71.97,44,44,2.4319664492078283,2.2495689655172413,False,False,False,0.5214968817458167
19236850,2017-03-17 13:15:00,437,3271,176.36,Chip Transaction,51300,Jerusalem,Israel,,3359,,437,46,66,1973,6,Female,9528 Hill Street,39.04,-76.49,$35645,$72670,$28915,718,3,3271,437,Mastercard,Debit,5745854957552328,08/2023,938,YES,2,$27687,06/2004,2007,No,19236850.0,False,13,4,False,False,176.36,False,True,75.4,71.61,356.67,2010-02-28 13:02:00,2019-09-25 13:19:00,70,36,78.93,62.82,29,23,242.56,114.66,86,84,2.3083769633507853,2.206430626798449,False,False,False,0.5212965894768155
14181746,2014-03-25 15:05:00,178,4214,102.39,Swipe Transaction,52923,Kansas City,MO,64128.0,3504,,178,47,66,1972,7,Female,27 Third Avenue,39.01,-94.28,$24057,$49045,$0,727,3,4214,178,Mastercard,Debit,5907281274492244,06/2024,856,YES,1,$18235,08/2007,2007,No,14181746.0,False,15,1,False,False,102.39,False,False,63.31,84.08,405.0,2010-01-18 13:27:00,2019-10-27 10:51:00,79,38,50.48,75.63,28,17,249.31,121.63,113,106,1.5921318612968434,1.988927738927739,False,False,False,0.5212043326281046
17646676,2016-04-12 13:09:00,1668,166,164.86,Online Transaction,43422,ONLINE,,,6300,,1668,92,67,1927,6,Male,619 North Avenue,42.91,-71.12,$26541,$56099,$933,751,6,166,1668,Mastercard,Debit,5550568534248004,07/2024,941,YES,2,$23712,01/2008,2009,No,17646676.0,False,13,1,False,False,164.86,False,True,75.48,48.59,196.19,2010-01-28 15:40:00,2019-10-07 10:32:00,88,32,83.87,48.13,27,14,231.34,172.38,17,17,2.155596234309624,1.942500294568163,False,False,False,0.5209462753257389
10294401,2011-11-06 10:19:00,1619,3015,133.37,Online Transaction,79050,ONLINE,,,4900,,1619,31,66,1988,6,Male,693 Seventh Street,33.61,-96.6,$15737,$32086,$53595,747,4,3015,1619,Visa,Debit,4063054242876751,08/2024,647,YES,2,$19054,05/2009,2017,No,10294401.0,False,10,6,True,False,133.37,False,False,38.05,46.39,147.94,2010-01-17 19:43:00,2019-10-06 14:15:00,38,16,31.7,42.34,24,14,111.58,65.13,47,37,3.415364916773368,4.078593272171253,False,True,True,0.5208631507410671
8181148,2010-06-26 11:15:00,1135,4977,302.1,Swipe Transaction,49637,Sydney,Australia,,3509,,1135,89,69,1931,1,Female,796 West Lane,33.84,-118.35,$31496,$68010,$0,704,7,4977,1135,Visa,Credit,4018902833542405,08/2023,755,YES,1,$22400,10/2002,2010,No,8181148.0,False,11,5,True,False,302.1,False,True,53.17,65.94,443.0,2010-02-09 14:58:00,2019-10-10 20:31:00,113,31,79.4,97.75,29,18,268.47,117.53,125,118,5.5768875761491605,3.757462686567164,False,True,True,0.5205524503220039
9257235,2011-03-10 14:44:00,1204,3821,149.9,Online Transaction,84682,ONLINE,,,4900,,1204,42,67,1977,6,Male,583 El Camino Boulevard,42.09,-70.7,$34059,$69440,$129944,743,3,3821,1204,Visa,Debit,4964837149375457,08/2023,692,NO,2,$25079,07/2007,2008,No,9257235.0,False,14,3,False,False,149.9,False,False,72.07,81.61,396.9,2010-03-24 21:55:00,2019-05-25 11:53:00,45,30,87.15,95.19,24,19,111.88,69.9,44,24,2.051457506500616,1.7005104934770277,False,False,False,0.5205293288663165
20565959,2017-12-23 16:04:00,563,1060,209.98,Swipe Transaction,31883,Atlantic City,NJ,8401.0,7995,,563,70,65,1950,1,Male,3485 Federal Avenue,39.87,-75.92,$24725,$49531,$6707,737,6,1060,563,Visa,Credit,4539282352879535,07/2021,719,YES,2,$11800,02/2005,2018,No,,,16,5,True,False,209.98,False,True,56.07,76.18,381.97,2010-01-13 17:09:00,2019-10-28 06:57:00,118,39,91.61,106.26,37,19,205.27,166.46,42,24,3.679341159978973,2.267357736745492,False,True,True,0.5204907478221786
7953851,2010-05-01 14:21:00,203,5375,189.63,Swipe Transaction,54850,Avondale Estates,GA,30002.0,4814,,203,58,67,1961,3,Female,407 Park Lane,32.9,-80.93,$14864,$30305,$23392,776,3,5375,203,Mastercard,Credit,5079431552272493,05/2024,813,NO,1,$7300,11/2002,2010,No,,,14,5,True,False,189.63,False,True,66.62,56.98,254.3,2010-02-24 08:21:00,2019-10-11 14:30:00,56,26,79.09,63.41,23,18,117.2,66.94,293,191,2.804347826086956,2.3677113247596453,False,True,False,0.5201106705239082
18238211,2016-08-16 15:50:00,668,4318,199.23,Chip Transaction,86616,Cottondale,AL,35453.0,4814,,668,87,57,1932,10,Female,8569 Wessex Boulevard,33.52,-86.79,$13263,$16342,$1758,747,5,4318,668,Mastercard,Credit,5764603958082866,08/2021,397,YES,1,$0,08/2010,2010,No,18238211.0,False,15,1,False,False,199.23,False,True,36.49,74.52,496.31,2010-01-24 14:42:00,2019-09-06 04:36:00,107,33,73.97,100.21,28,20,114.8,69.51,274,193,5.31421712456655,2.6574629851940776,False,False,True,0.5200667115445515
22775366,2019-04-06 06:05:00,1183,4701,131.4,Online Transaction,17976,ONLINE,,,4900,,1183,53,66,1966,5,Male,852 Tenth Boulevard,38.31,-85.76,$16097,$32820,$23004,740,4,4701,1183,Visa,Credit,4985248597765518,11/2020,814,YES,2,$9100,09/2008,2015,No,,,6,5,True,False,131.4,False,False,48.29,59.25,366.0,2010-02-27 21:52:00,2019-06-17 08:10:00,59,33,69.1,87.08,21,15,111.76,64.47,192,134,2.665855143031041,1.8744650499286728,False,True,False,0.5198934097030877
11978328,2012-11-23 16:03:00,619,3348,263.43,Swipe Transaction,54850,Austin,MN,55912.0,4814,,619,54,65,1965,12,Male,498 Littlewood Avenue,44.01,-92.47,$26478,$53986,$58381,748,4,3348,619,Mastercard,Debit,5531418228277739,06/2021,20,YES,2,$33319,06/2007,2010,No,11978328.0,False,16,4,False,False,263.43,False,True,60.45,79.01,296.78,2010-02-08 18:46:00,2019-10-27 17:39:00,60,27,75.13,101.52,19,12,117.2,66.94,293,191,4.2868999186330345,3.4602653356101407,False,False,True,0.5198070046749322
13284203,2013-09-09 14:02:00,92,2802,278.0,Swipe Transaction,52923,Saint Paul,MN,55124.0,3504,,92,76,68,1943,10,Female,2760 Forest Drive,43.54,-96.73,$21089,$31145,$5132,689,4,2802,92,Mastercard,Debit,5123318890212912,10/2013,821,YES,1,$25670,05/1999,2010,No,,,14,0,False,False,278.0,False,True,47.58,95.75,721.49,2010-01-08 14:40:00,2019-10-04 13:42:00,92,32,50.54,93.33,8,6,249.31,121.63,113,106,5.722519555372582,5.393868839736127,False,False,True,0.5194640161679769
18180004,2016-08-04 08:29:00,520,2020,149.29,Chip Transaction,19964,Hamburg,PA,19526.0,5311,,520,45,66,1974,4,Male,3346 Hillside Street,40.26,-75.74,$28278,$57658,$74288,766,5,2020,520,Mastercard,Debit,5905896056968976,05/2022,924,YES,1,$34278,03/2001,2010,No,18180004.0,False,8,3,False,False,149.29,False,False,58.97,93.49,672.41,2010-03-06 16:14:00,2019-10-06 09:59:00,74,37,37.01,44.38,16,13,62.83,52.46,325,164,2.489411372352843,3.927650618258353,False,False,True,0.5194015309432151
19725241,2017-06-28 17:35:00,46,2925,162.55,Chip Transaction,30286,Ozone Park,NY,11416.0,4814,,46,62,66,1957,6,Male,20 Littlewood Boulevard,40.66,-73.84,$26481,$53996,$98211,632,4,2925,46,Mastercard,Debit,5615933957470022,02/2020,432,YES,2,$8037,05/2007,2010,No,,,17,2,False,False,162.55,False,True,65.7,84.01,434.0,2010-03-07 07:56:00,2019-10-30 06:55:00,84,37,87.34,102.55,28,22,117.08,69.23,280,193,2.437031484257872,1.8400498075616936,False,False,False,0.5191013067484253
21243576,2018-05-16 14:13:00,1619,5111,110.24,Online Transaction,79050,ONLINE,,,4900,,1619,31,66,1988,6,Male,693 Seventh Street,33.61,-96.6,$15737,$32086,$53595,747,4,5111,1619,Mastercard,Credit,5105294422027242,03/2024,831,YES,1,$8300,10/2008,2010,No,21243576.0,False,14,2,False,False,110.24,False,False,38.05,46.39,147.94,2010-01-17 19:43:00,2019-10-06 14:15:00,38,16,48.92,52.46,14,9,111.58,65.13,47,37,2.823047375160052,2.208333333333333,False,False,False,0.5190059490784492
13674351,2013-12-04 17:04:00,702,2258,120.41,Swipe Transaction,92822,Bethel Park,PA,15102.0,3395,,702,46,68,1973,7,Female,33 Tenth Street,40.84,-73.4,$34873,$71103,$136853,721,4,2258,702,Visa,Credit,4071413558241551,04/2021,58,YES,1,$20100,03/2010,2017,No,13674351.0,False,17,2,False,False,120.41,False,False,70.48,75.34,474.0,2010-01-07 08:48:00,2019-09-26 06:42:00,107,34,115.1,66.7,26,18,246.4,123.51,50,50,1.6845271404588695,1.0371231696813092,False,False,False,0.5187496739254349
21220560,2018-05-11 14:27:00,1299,3913,117.64,Chip Transaction,54850,New Castle,IN,47362.0,4814,,1299,40,70,1979,11,Female,2578 Park Boulevard,39.29,-85.76,$18295,$37299,$31923,723,2,3913,1299,Visa,Debit,4372530411325673,11/2020,694,YES,1,$3942,07/2009,2016,No,21220560.0,False,14,4,False,False,117.64,False,False,58.54,77.11,453.0,2010-02-06 18:42:00,2019-02-04 08:41:00,50,26,47.46,87.87,28,20,117.2,66.94,293,191,1.975814578434666,2.4275691291787043,False,False,False,0.5186300531357327
11176284,2012-05-26 13:04:00,432,4301,308.0,Swipe Transaction,49637,Leland,NC,28451.0,3509,,432,55,64,1964,11,Female,4329 El Camino Boulevard,36.08,-81.92,$13018,$26546,$32087,686,5,4301,432,Visa,Debit,4621289769533601,03/2022,629,YES,2,$842,08/2009,2009,No,,,13,5,True,False,308.0,False,True,64.32,46.45,308.0,2010-01-13 00:55:00,2019-10-11 11:52:00,74,29,74.83,71.2,17,13,268.47,117.53,125,118,4.715248009797919,4.061716998549387,False,True,True,0.5178973352127592
